2017,Lytton,Total,31506
2017,Macalister,ALP,15999
2017,Macalister,LNP,11850
2017,Macalister,Exhausted,0
2017,Macalister,Total,27849
2017,Mackay,ALP,18054
2017,Mackay,LNP,12894
2017,Mackay,Exhausted,0
2017,Mackay,Total,30948
2017,Maiwar,GRN,16449
2017,Maiwar,LNP,15413
2017,Maiwar,Exhausted,0
2017,Maiwar,Total,31862
2017,Mansfield,ALP,14908
2017,Mansfield,LNP,13971
2017,Mansfield,Exhausted,0
2017,Mansfield,Total,28879
2017,Maroochydore,LNP,16587
2017,Maroochydore,ALP,11759
2017,Maroochydore,Exhausted,0
2017,Maroochydore,Total,28346
2017,Maryborough,ALP,16497
2017,Maryborough,ONP,14949
2017,Maryborough,Exhausted,0
2017,Maryborough,Total,31446
2017,Mermaid Beach,LNP,15110
2017,Mermaid Beach,ALP,11747
2017,Mermaid Beach,Exhausted,0
2017,Mermaid Beach,Total,26857
2017,Miller,ALP,17439
2017,Miller,LNP,12533
2017,Miller,Exhausted,0
2017,Miller,Total,29972
2017,Mirani,ONP,15801
2017,Mirani,ALP,13025
2017,Mirani,Exhausted,0
2017,Mirani,Total,28826
2017,Moggill,LNP,17055
2017,Moggill,ALP,13936
2017,Moggill,Exhausted,0
2017,Moggill,Total,30991
2017,Morayfield,ALP,16814
2017,Morayfield,ONP,11818
2017,Morayfield,Exhausted,0
2017,Morayfield,Total,28632
2017,Mount Ommaney,ALP,17255
2017,Mount Ommaney,LNP,13691
2017,Mount Ommaney,Exhausted,0
2017,Mount Ommaney,Total,30946
2017,Mudgeeraba,LNP,17795
2017,Mudgeeraba,ALP,11938
2017,Mudgeeraba,Exhausted,0
2017,Mudgeeraba,Total,29733
2017,Mulgrave,ALP,16789
2017,Mulgrave,LNP,10769
2017,Mulgrave,Exhausted,0
2017,Mulgrave,Total,27558
2017,Mundingburra,ALP,14268
2017,Mundingburra,LNP,13639
2017,Mundingburra,Exhausted,0
2017,Mundingburra,Total,27907
2017,Murrumba,ALP,18396
2017,Murrumba,LNP,12511
2017,Murrumba,Exhausted,0
2017,Murrumba,Total,30907
2017,McConnel,ALP,15874
2017,McConnel,LNP,11559
2017,McConnel,Exhausted,0
2017,McConnel,Total,27433
2017,Nanango,LNP,19871
2017,Nanango,ONP,11490
2017,Nanango,Exhausted,0
2017,Nanango,Total,31361
2017,Nicklin,LNP,15227
2017,Nicklin,ALP,12319
2017,Nicklin,Exhausted,0
2017,Nicklin,Total,27546
2017,Ninderry,LNP,17301
2017,Ninderry,ALP,12335
2017,Ninderry,Exhausted,0
2017,Ninderry,Total,29636
2017,Noosa,LNP,18578
2017,Noosa,BOL,11616
2017,Noosa,Exhausted,0
2017,Noosa,Total,30194
2017,Nudgee,ALP,19940
2017,Nudgee,LNP,11059
2017,Nudgee,Exhausted,0
2017,Nudgee,Total,30999
2017,Oodgeroo,LNP,15883
2017,Oodgeroo,ALP,11867
2017,Oodgeroo,Exhausted,0
2017,Oodgeroo,Total,27750
2017,Pine Rivers,ALP,18255
2017,Pine Rivers,LNP,14234
2017,Pine Rivers,Exhausted,0
2017,Pine Rivers,Total,32489
2017,Pumicestone,LNP,15015
2017,Pumicestone,ALP,14520
2017,Pumicestone,Exhausted,0
2017,Pumicestone,Total,29535
2017,Redcliffe,ALP,16811
2017,Redcliffe,LNP,13835
2017,Redcliffe,Exhausted,0
2017,Redcliffe,Total,30646
2017,Redlands,ALP,15760
2017,Redlands,LNP,13944
2017,Redlands,Exhausted,0
2017,Redlands,Total,29704
2017,Rockhampton,ALP,16825
2017,Rockhampton,ONP,13661
2017,Rockhampton,Exhausted,0
2017,Rockhampton,Total,30486
2017,Sandgate,ALP,19969
2017,Sandgate,LNP,11487
2017,Sandgate,Exhausted,0
2017,Sandgate,Total,31456
2017,Scenic Rim,LNP,19819
2017,Scenic Rim,ONP,11578
2017,Scenic Rim,Exhausted,0
2017,Scenic Rim,Total,31397
2017,South Brisbane,ALP,14887
2017,South Brisbane,GRN,12912
2017,South Brisbane,Exhausted,0
2017,South Brisbane,Total,27799
2017,Southern Downs,LNP,19584
2017,Southern Downs,ONP,11471
2017,Southern Downs,Exhausted,0
2017,Southern Downs,Total,31055
2017,Southport,LNP,15197
2017,Southport,ALP,11351
2017,Southport,Exhausted,0
2017,Southport,Total,26548
2017,Springwood,ALP,16125
2017,Springwood,LNP,13963
2017,Springwood,Exhausted,0
2017,Springwood,Total,30088
2017,Stafford,ALP,19830
2017,Stafford,LNP,12101
2017,Stafford,Exhausted,0
2017,Stafford,Total,31931
2017,Stretton,ALP,16640
2017,Stretton,LNP,11146
2017,Stretton,Exhausted,0
2017,Stretton,Total,27786
2017,Surfers Paradise,LNP,17799
2017,Surfers Paradise,ALP,7707
2017,Surfers Paradise,Exhausted,0
2017,Surfers Paradise,Total,25506
2017,Theodore,LNP,14445
2017,Theodore,ALP,12443
2017,Theodore,Exhausted,0
2017,Theodore,Total,26888
2017,Thuringowa,ALP,15795
2017,Thuringowa,ONP,13374
2017,Thuringowa,Exhausted,0
2017,Thuringowa,Total,29169
2017,Toohey,ALP,16526
2017,Toohey,LNP,11011
2017,Toohey,Exhausted,0
2017,Toohey,Total,27537
2017,Toowoomba North,LNP,17337
2017,Toowoomba North,ALP,13777
2017,Toowoomba North,Exhausted,0
2017,Toowoomba North,Total,31114
2017,Toowoomba South,LNP,19208
2017,Toowoomba South,ALP,12815
2017,Toowoomba South,Exhausted,0
2017,Toowoomba South,Total,32023
2017,Townsville,ALP,14189
2017,Townsville,LNP,13975
2017,Townsville,Exhausted,0
2017,Townsville,Total,28164
2017,Traeger,KAP,16163
2017,Traeger,ALP,4430
2017,Traeger,Exhausted,0
2017,Traeger,Total,20593
2017,Warrego,LNP,14917
2017,Warrego,KAP,10172
2017,Warrego,Exhausted,0
2017,Warrego,Total,25089
2017,Waterford,ALP,15918
2017,Waterford,ONP,10285
2017,Waterford,Exhausted,0
2017,Waterford,Total,26203
2017,Whitsunday,LNP,13829
2017,Whitsunday,ALP,13457
2017,Whitsunday,Exhausted,0
2017,Whitsunday,Total,27286
2017,Woodridge,ALP,20937
2017,Woodridge,LNP,6479
2017,Woodridge,Exhausted,0
2017,Woodridge,Total,27416
2015,Albert,LNP,14872
2015,Albert,ALP,13911
2015,Albert,Exhausted,2744
2015,Albert,Total,31527
2015,Algester,ALP,15594
2015,Algester,LNP,11770
2015,Algester,Exhausted,1065
2015,Algester,Total,28429
2015,Ashgrove,ALP,16009
2015,Ashgrove,LNP,13498
2015,Ashgrove,Exhausted,577
2015,Ashgrove,Total,30084
2015,Aspley,LNP,15276
2015,Aspley,ALP,12412
2015,Aspley,Exhausted,678
2015,Aspley,Total,28366
2015,Barron River,ALP,16764
2015,Barron River,LNP,14794
2015,Barron River,Exhausted,1775
2015,Barron River,Total,33333
2015,Beaudesert,LNP,16440
2015,Beaudesert,ALP,12138
2015,Beaudesert,Exhausted,3204
2015,Beaudesert,Total,31782
2015,Brisbane Central,ALP,14334
2015,Brisbane Central,LNP,12584
2015,Brisbane Central,Exhausted,1884
2015,Brisbane Central,Total,28802
2015,Broadwater,LNP,14544
2015,Broadwater,ALP,10885
2015,Broadwater,Exhausted,3094
2015,Broadwater,Total,28523
2015,Buderim,LNP,16353
2015,Buderim,ALP,9954
2015,Buderim,Exhausted,2764
2015,Buderim,Total,29071
2015,Bulimba,ALP,16741
2015,Bulimba,LNP,13077
2015,Bulimba,Exhausted,649
2015,Bulimba,Total,30467
2015,Bundaberg,ALP,12783
2015,Bundaberg,LNP,11980
2015,Bundaberg,Exhausted,2085
2015,Bundaberg,Total,26848
2015,Bundamba,ALP,22753
2015,Bundamba,LNP,9101
2015,Bundamba,Exhausted,1502
2015,Bundamba,Total,33356
2015,Burdekin,LNP,12201
2015,Burdekin,ALP,10872
2015,Burdekin,Exhausted,5103
2015,Burdekin,Total,28176
2015,Burleigh,LNP,14984
2015,Burleigh,ALP,11696
2015,Burleigh,Exhausted,2853
2015,Burleigh,Total,29533
2015,Burnett,LNP,15494
2015,Burnett,ALP,11782
2015,Burnett,Exhausted,3310
2015,Burnett,Total,30586
2015,Cairns,ALP,16563
2015,Cairns,LNP,11774
2015,Cairns,Exhausted,1858
2015,Cairns,Total,30195
2015,Callide,LNP,13444
2015,Callide,PUP,10280
2015,Callide,Exhausted,3835
2015,Callide,Total,27559
2015,Caloundra,LNP,14223
2015,Caloundra,ALP,12202
2015,Caloundra,Exhausted,3279
2015,Caloundra,Total,29704
2015,Capalaba,ALP,16160
2015,Capalaba,LNP,12163
2015,Capalaba,Exhausted,974
2015,Capalaba,Total,29297
2015,Chatsworth,LNP,15864
2015,Chatsworth,ALP,14285
2015,Chatsworth,Exhausted,946
2015,Chatsworth,Total,31095
2015,Clayfield,LNP,16735
2015,Clayfield,ALP,12515
2015,Clayfield,Exhausted,1213
2015,Clayfield,Total,30463
2015,Cleveland,LNP,16929
2015,Cleveland,ALP,13599
2015,Cleveland,Exhausted,989
2015,Cleveland,Total,31517
2015,Condamine,LNP,18837
2015,Condamine,ALP,9584
2015,Condamine,Exhausted,4848
2015,Condamine,Total,33269
2015,Cook,ALP,12527
2015,Cook,LNP,9540
2015,Cook,Exhausted,2973
2015,Cook,Total,25040
2015,Coomera,LNP,18018
2015,Coomera,ALP,12766
2015,Coomera,Exhausted,2694
2015,Coomera,Total,33478
2015,Currumbin,LNP,14475
2015,Currumbin,ALP,11734
2015,Currumbin,Exhausted,3291
2015,Currumbin,Total,29500
2015,Dalrymple,KAP,15987
2015,Dalrymple,LNP,8571
2015,Dalrymple,Exhausted,2193
2015,Dalrymple,Total,26751
2015,Everton,LNP,14965
2015,Everton,ALP,13944
2015,Everton,Exhausted,686
2015,Everton,Total,29595
2015,Ferny Grove,ALP,14445
2015,Ferny Grove,LNP,13979
2015,Ferny Grove,Exhausted,1213
2015,Ferny Grove,Total,29637
2015,Gaven,LNP,13362
2015,Gaven,ALP,12214
2015,Gaven,Exhausted,4685
2015,Gaven,Total,30261
2015,Gladstone,ALP,17152
2015,Gladstone,BUT,10561
2015,Gladstone,Exhausted,3785
2015,Gladstone,Total,31498
2015,Glass House,LNP,14890
2015,Glass House,ALP,14074
2015,Glass House,Exhausted,2431
2015,Glass House,Total,31395
2015,Greenslopes,ALP,14947
2015,Greenslopes,LNP,12607
2015,Greenslopes,Exhausted,914
2015,Greenslopes,Total,28468
2015,Gregory,LNP,12342
2015,Gregory,ALP,7866
2015,Gregory,Exhausted,3479
2015,Gregory,Total,23687
2015,Gympie,LNP,13833
2015,Gympie,ALP,10394
2015,Gympie,Exhausted,5712
2015,Gympie,Total,29939
2015,Hervey Bay,LNP,16334
2015,Hervey Bay,ALP,12517
2015,Hervey Bay,Exhausted,3084
2015,Hervey Bay,Total,31935
2015,Hinchinbrook,LNP,14354
2015,Hinchinbrook,ALP,10804
2015,Hinchinbrook,Exhausted,4731
2015,Hinchinbrook,Total,29889
2015,Inala,ALP,20271
2015,Inala,LNP,6715
2015,Inala,Exhausted,643
2015,Inala,Total,27629
2015,Indooroopilly,LNP,14111
2015,Indooroopilly,ALP,10763
2015,Indooroopilly,Exhausted,1610
2015,Indooroopilly,Total,26484
2015,Ipswich,ALP,18517
2015,Ipswich,LNP,9581
2015,Ipswich,Exhausted,1782
2015,Ipswich,Total,29880
2015,Ipswich West,ALP,16376
2015,Ipswich West,LNP,11998
2015,Ipswich West,Exhausted,2345
2015,Ipswich West,Total,30719
2015,Kallangur,ALP,16196
2015,Kallangur,LNP,12657
2015,Kallangur,Exhausted,833
2015,Kallangur,Total,29686
2015,Kawana,LNP,16991
2015,Kawana,ALP,11285
2015,Kawana,Exhausted,3294
2015,Kawana,Total,31570
2015,Keppel,ALP,16465
2015,Keppel,LNP,13583
2015,Keppel,Exhausted,2372
2015,Keppel,Total,32420
2015,Lockyer,LNP,13230
2015,Lockyer,ONP,13116
2015,Lockyer,Exhausted,4066
2015,Lockyer,Total,30412
2015,Logan,ALP,15346
2015,Logan,LNP,9884
2015,Logan,Exhausted,1544
2015,Logan,Total,26774
2015,Lytton,ALP,16754
2015,Lytton,LNP,11265
2015,Lytton,Exhausted,1302
2015,Lytton,Total,29321
2015,Mackay,ALP,13542
2015,Mackay,LNP,8162
2015,Mackay,Exhausted,4184
2015,Mackay,Total,25888
2015,Mansfield,LNP,13113
2015,Mansfield,ALP,12829
2015,Mansfield,Exhausted,878
2015,Mansfield,Total,26820
2015,Maroochydore,LNP,16767
2015,Maroochydore,ALP,11523
2015,Maroochydore,Exhausted,3214
2015,Maroochydore,Total,31504
2015,Maryborough,ALP,12723
2015,Maryborough,LNP,11910
2015,Maryborough,Exhausted,7119
2015,Maryborough,Total,31752
2015,Mermaid Beach,LNP,16374
2015,Mermaid Beach,ALP,9647
2015,Mermaid Beach,Exhausted,3180
2015,Mermaid Beach,Total,29201
2015,Mirani,ALP,15206
2015,Mirani,LNP,12534
2015,Mirani,Exhausted,3098
2015,Mirani,Total,30838
2015,Moggill,LNP,16403
2015,Moggill,ALP,11778
2015,Moggill,Exhausted,1932
2015,Moggill,Total,30113
2015,Morayfield,ALP,17073
2015,Morayfield,LNP,10502
2015,Morayfield,Exhausted,1948
2015,Morayfield,Total,29523
2015,Mount Coot-tha,ALP,13920
2015,Mount Coot-tha,LNP,12550
2015,Mount Coot-tha,Exhausted,1016
2015,Mount Coot-tha,Total,27486
2015,Mount Isa,KAP,9304
2015,Mount Isa,LNP,4968
2015,Mount Isa,Exhausted,1697
2015,Mount Isa,Total,15969
2015,Mount Ommaney,LNP,13902
2015,Mount Ommaney,ALP,13776
2015,Mount Ommaney,Exhausted,1001
2015,Mount Ommaney,Total,28679
2015,Mudgeeraba,LNP,16151
2015,Mudgeeraba,ALP,10337
2015,Mudgeeraba,Exhausted,2862
2015,Mudgeeraba,Total,29350
2015,Mulgrave,ALP,15516
2015,Mulgrave,LNP,9205
2015,Mulgrave,Exhausted,1927
2015,Mulgrave,Total,26648
2015,Mundingburra,ALP,13104
2015,Mundingburra,LNP,11733
2015,Mundingburra,Exhausted,1594
2015,Mundingburra,Total,26431
2015,Murrumba,ALP,18934
2015,Murrumba,LNP,14079
2015,Murrumba,Exhausted,1360
2015,Murrumba,Total,34373
2015,Nanango,LNP,16491
2015,Nanango,ALP,9617
2015,Nanango,Exhausted,5094
2015,Nanango,Total,31202
2015,Nicklin,LNP,18058
2015,Nicklin,WEL,9770
2015,Nicklin,Exhausted,2402
2015,Nicklin,Total,30230
2015,Noosa,LNP,16513
2015,Noosa,GRN,11657
2015,Noosa,Exhausted,3603
2015,Noosa,Total,31773
2015,Nudgee,ALP,18046
2015,Nudgee,LNP,11418
2015,Nudgee,Exhausted,1670
2015,Nudgee,Total,31134
2015,Pine Rivers,ALP,16953
2015,Pine Rivers,LNP,12440
2015,Pine Rivers,Exhausted,1042
2015,Pine Rivers,Total,30435
2015,Pumicestone,ALP,16166
2015,Pumicestone,LNP,14874
2015,Pumicestone,Exhausted,2131
2015,Pumicestone,Total,33171
2015,Redcliffe,ALP,16602
2015,Redcliffe,LNP,12230
2015,Redcliffe,Exhausted,1650
2015,Redcliffe,Total,30482
2015,Redlands,LNP,14399
2015,Redlands,ALP,13167
2015,Redlands,Exhausted,2850
2015,Redlands,Total,30416
2015,Rockhampton,ALP,17301
2015,Rockhampton,LNP,9787
2015,Rockhampton,Exhausted,2096
2015,Rockhampton,Total,29184
2015,Sandgate,ALP,17262
2015,Sandgate,LNP,11462
2015,Sandgate,Exhausted,1037
2015,Sandgate,Total,29761
2015,South Brisbane,ALP,17697
2015,South Brisbane,LNP,10045
2015,South Brisbane,Exhausted,1184
2015,South Brisbane,Total,28926
2015,Southern Downs,LNP,20008
2015,Southern Downs,ALP,8906
2015,Southern Downs,Exhausted,1784
2015,Southern Downs,Total,30698
2015,Southport,LNP,14133
2015,Southport,ALP,12415
2015,Southport,Exhausted,2386
2015,Southport,Total,28934
2015,Springwood,ALP,14661
2015,Springwood,LNP,13678
2015,Springwood,Exhausted,1475
2015,Springwood,Total,29814
2015,Stafford,ALP,16590
2015,Stafford,LNP,11249
2015,Stafford,Exhausted,876
2015,Stafford,Total,28715
2015,Stretton,ALP,14386
2015,Stretton,LNP,11778
2015,Stretton,Exhausted,2529
2015,Stretton,Total,28693
2015,Sunnybank,ALP,14564
2015,Sunnybank,LNP,10901
2015,Sunnybank,Exhausted,904
2015,Sunnybank,Total,26369
2015,Surfers Paradise,LNP,18405
2015,Surfers Paradise,ALP,8188
2015,Surfers Paradise,Exhausted,2182
2015,Surfers Paradise,Total,28775
2015,Thuringowa,ALP,14312
2015,Thuringowa,LNP,11456
2015,Thuringowa,Exhausted,3553
2015,Thuringowa,Total,29321
2015,Toowoomba North,LNP,14999
2015,Toowoomba North,ALP,14064
2015,Toowoomba North,Exhausted,2311
2015,Toowoomba North,Total,31374
2015,Toowoomba South,LNP,17216
